ventas(miles €),ESPAÑA,CATALUÑA,ARAGÓN,ILLES BALEARS,COMUNITAT VALENCIANA,REGIÓN DE MURCIA,ANDALUCÍA,COMUNIDAD DE MADRID,CASTILLA - LA MANCHA,EXTREMADURA,CASTILLA Y LEÓN,GALICIA,PRINCIPADO DE ASTURIAS,CANTABRIA,PAIS VASCO,LA RIOJA,C. FORAL DE NAVARRA,CANARIAS
Z.C.MELOCOTON Y MEZ,17531.198,2870.2191,479.97968999999995,477.17382,1368.73052,880.1424499999998,4380.9030999999995,1486.3913,433.11028,815.22917,608.96985,1031.4679800000001,331.50210999999996,139.94975999999997,677.7125799999999,19.854142,240.95308900000003,1288.90985
Z.C.PIÑA Y MEZCLAS,13899.1464,2685.4346,191.79678,317.47291,1666.2282,796.6273800000001,2784.1247,1503.74633,743.65217,325.81729,515.4106700000001,794.32554,230.83705899999998,119.593724,349.39279,29.656174,362.9027280000001,482.12604
Z.C. OTROS,28901.613,5299.184500000001,470.20171000000005,1191.5827900000002,2910.4326,1212.20951,5662.5802,2916.2523000000006,627.77167,690.5213,1098.40479,859.1855500000001,689.86176,543.7865700000001,1226.6180899999997,279.921619,448.55006,2774.5472000000004
NECTARES,151979.87,26658.867,4799.187999999999,3909.6022000000003,13607.743299999998,5982.7058,28686.423,15912.182,4898.7267,2659.6135,5075.2467,11184.4102,3442.8368,1211.8220699999997,7105.0484,793.5457099999999,1612.7760600000001,14439.131000000001
NEC.LIGHT O S.AZUC.,92822.48199999999,12555.413900000001,2170.8873,1795.5068399999998,9240.756200000002,4939.651499999999,19910.648999999998,9789.5013,2792.1360999999997,1815.9277,3336.5391999999993,6772.0821,2361.0274,693.1018300000001,3790.3773,485.64161,1271.36957,9101.9146
ZUMOS DE HORTALIZAS,3417.7353000000003,971.8021800000001,65.108784,221.120889,235.11209,27.476873999999995,727.7434000000001,608.6120900000001,48.454511000000004,50.776961,165.190315,6.022706,33.254097,8.924103999999998,196.243201,4.865017,2.244927,44.783246
ZUMO Y NECTAR RESTO,56844.445999999996,11760.363699999998,1239.115819,1823.6857499999999,12477.9138,3080.0483400000003,7190.6511,6325.5168,2729.9779,423.93395999999996,1656.9469700000004,3206.62856,398.3956529999999,273.97182100000003,1668.4343999999996,152.801647,490.30581700000005,1945.7584
HORCHATAS,43103.0559,10417.1157,1057.265329,1754.18116,11924.848140000002,2854.1415199999997,4494.01952,4962.5903100000005,2561.1578799999997,221.704925,808.802269,315.578357,86.087366,85.494953,605.68053,20.073509,85.82176299999999,848.48801
ZUMOS ENRIQUECIDOS,99685.139899,17025.21807,1889.671445,3125.327477,9015.6797,3151.7467939999997,19943.361172,12146.277222,4385.536341999999,2152.5951609999997,4746.5999600000005,5992.502120000001,1833.569872,1228.943753,4889.341511,450.503364,864.1338890000001,6844.132145
Z.E.CON CALCIO,4.118412,0.0,0.0,0.0,0.0,0.0,4.118412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z.E.CON VITAMINAS,91678.56899999999,15244.393000000002,1767.06591,2833.844699999999,8408.6896,3076.4263000000005,18555.117,11617.9824,4283.3025,2058.8274,4530.097,4560.584199999999,1645.9368,1171.5756900000001,4601.919700000001,361.98217000000005,732.0705,6228.7541
Z.E.CON CAL.Y VIT.,132.38098700000003,0.0,0.0,0.0,0.0,2.0616999999999996,0.0,8.524531999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.79475500000001
Z.E.CON OTROS,7870.0715,1780.82507,122.605535,291.482777,606.9901,73.258794,1384.1257600000001,519.77029,102.233842,93.767761,216.50295999999997,1431.91792,187.633072,57.36806300000001,287.421811,88.52119400000001,132.06338900000003,493.58329
TOTAL PATATAS,1213543.3000000003,215856.37010000006,30731.85388,31802.32649,128646.69280000002,33856.0904,227473.29150000005,148656.00789999997,49335.431,27773.72229,50113.11202,82441.4773,27109.455929999996,17395.39384,58388.66317,5534.633357000001,16216.329329999999,62212.4795
PATATAS FRESCAS,826402.9600000001,139383.01,22095.617000000002,19870.867,84446.904,21643.983,147159.58,97404.21900000001,30675.774999999998,19401.542999999998,36122.308999999994,66276.607,20356.875,13255.050799999997,43180.643000000004,4046.5798,12680.5423,48402.87
PATATAS CONGELADAS,53771.659999999996,8453.0601,839.4147800000001,1562.44389,6421.7958,1873.506,11575.1535,7248.7939,3273.7964999999995,1352.0979899999998,1297.2346200000002,2352.2173000000003,1226.01273,881.7499399999998,1417.83077,113.62667699999999,347.42663000000005,3535.4968999999996
PATATAS PROCESADAS,333368.68000000005,68020.29999999999,7796.822099999999,10369.0156,37777.992999999995,10338.6014,68738.558,44002.994999999995,15385.8595,7020.0813,12693.568400000002,13812.652999999998,5526.568199999999,3258.5931,13790.1894,1374.4268800000002,3188.3603999999996,10274.1126
PATATAS FRITAS,316902.77,64462.09299999999,7520.152100000001,9824.0383,36472.685000000005,10111.351899999998,65908.22,40920.333,14856.3055,6814.0497,11906.009799999998,12959.415400000002,5084.4589,2993.9759999999997,12937.7323,1322.75207,3019.2302000000004,9789.9937
T.HORTALIZAS FRESCAS,4933566.0430000005,955155.9899,173393.92955,142853.17012999998,558091.3711,138432.24075,775929.2805999999,642129.2487000001,174206.93324,126991.28843000002,245793.20399,277494.08894,93004.57751,52689.744266,253607.21913,32425.258712000006,79479.058954,211889.66489
TOMATES,1036754.28,209424.29000000004,33242.245,27627.355,113013.549,30487.715999999997,180304.74999999997,136974.55800000002,41158.034999999996,33331.276,46702.028999999995,52997.50600000001,19386.6424,10518.251900000001,50347.021,4776.4268,11262.082,35200.697
CEBOLLAS,413616.87000000005,80044.291,12642.765200000002,12674.551500000001,42811.274000000005,10903.582999999999,65967.265,49824.361000000004,11544.9607,11231.3511,20711.872000000003,26833.401,10124.2262,5833.106799999999,22859.415000000005,2881.3317999999995,6976.3051000000005,19752.818
AJOS,138849.64399999997,23376.380000000005,3062.6131,3319.1602,12873.8608,3460.3668,24053.802999999996,15781.8432,4108.4495,5990.2926,10548.6711,10148.715,3990.6655,1548.8628400000002,6469.362400000001,1537.83046,3785.99278,4792.7775
COLES,79341.096,14347.2025,2055.41645,2666.46517,6145.996100000001,1243.39052,8563.002199999999,11214.7932,2165.45042,1879.3885799999996,5880.835000000001,11136.288999999999,1853.08913,809.9675,3622.584,375.750291,1790.0239599999998,3591.4515
PEPINOS,127842.86700000001,22665.378,4995.3119,2817.9055,18544.7769,5250.253500000001,22268.507400000002,17383.485699999997,7110.3099,3711.7715000000003,5723.732400000001,3196.0902,1425.8902699999999,1457.5978300000002,4130.830400000001,686.4579429999999,1289.20505,5185.3633
JUDIAS VERDES,262119.00000000003,63111.877,13291.442200000001,5741.992300000001,29256.760000000002,6257.3883,29556.798999999995,29064.677,8295.1324,6395.4382000000005,16020.731399999999,15954.2755,4319.839099999999,3483.9214299999994,16993.2236,2240.85149,6709.7961,5424.8598
PIMIENTOS,431406.86999999994,70275.685,12330.2782,12273.8312,44743.186,11417.1495,68828.19,56875.342000000004,17089.872999999996,10300.541099999999,28636.847,29635.293999999998,10882.028299999998,5253.2195,23295.149999999998,2156.7867,6634.038,20779.460000000003
CHAMPIÑONES+O.SETAS,244454.08999999997,41004.156,8138.166499999999,9460.9784,31745.122,8195.8416,37176.86,34807.331000000006,11107.882399999999,4376.039699999999,10799.315400000001,10926.586599999999,4234.8233,2242.55582,15519.9235,1840.1131600000003,3432.3844,9446.019100000001
LECHUGA/ESC./ENDIVIA,502359.43,100109.914,19748.81,15153.903,54448.023,14083.147500000001,80866.534,57936.375,15263.6775,11158.7741,25812.024,33234.148,9090.999800000001,4652.8528,27713.800999999996,4471.0871,10359.0174,18256.345999999998
ESPARRAGOS,78031.67099999999,16477.1534,4158.9044,1891.74486,10043.9819,2332.2065300000004,10912.865999999998,14116.8838,3813.8456200000005,971.29201,2020.60759,2513.22264,818.39535,346.653286,3608.7871300000006,754.601718,2009.819684,1240.69749
VERDURAS DE HOJA,135460.028,26832.279999999995,7809.023200000001,3973.2796,17275.0094,3208.5063,17926.350000000002,20104.023,5104.3045999999995,3215.1934999999994,6162.437099999999,7268.684,1999.30996,960.2620800000001,7038.627400000001,1217.4127600000002,1779.6006600000003,3585.713100000001
ACELGA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BERENJENAS,113364.257,25222.850000000002,3415.2403000000004,3442.2218000000003,16827.161,4598.082399999999,20298.662,13433.9408,3544.5795000000003,3282.6328399999998,3877.2012999999997,4467.2028,1628.6091999999999,852.0145399999999,3500.0718,502.92295,1954.9447599999999,2515.9207
ZANAHORIAS,143663.06000000003,25084.574000000004,3664.3675,4136.678400000001,14295.427,3231.2038000000002,23156.226000000002,20104.041,4526.676,3780.9293000000002,8238.3601,8958.6439,2783.4435,1758.4802400000003,7776.718699999999,741.5036699999999,1700.53136,9725.2544
CALABACINES,250472.86,44423.702,7693.5936,5652.4662,23804.435,7292.699999999999,41295.734,36072.235,9246.232699999997,6655.5869,13492.386599999998,10883.1803,4587.9631,3114.8096,12581.7432,1635.7121700000002,4142.8004,17897.583
OTR.HORTALIZAS/VERD.,975830.02,192756.257,37145.752,32020.637,122262.809,26470.704999999994,144753.732,128435.359,30127.524000000005,20710.781,41166.153999999995,49340.85,15878.6524,9857.1881,48149.96,6606.4697,15652.517300000001,54494.704000000005
BROCOLI,97525.553,19639.9468,3439.7722999999996,3342.5883999999996,9417.8159,2872.32234,13475.8752,13648.395699999997,3956.8059999999996,2020.05314,5074.1353,8530.434399999998,1993.468,966.38627,5535.9479,504.05774,1477.82062,1629.7266399999999
ALCACHOFAS,107162.283,30842.216200000006,3747.4593999999997,3617.0383299999994,21021.614,4123.14933,14233.142300000001,11447.145049999997,2705.865608,2015.2064410000003,3476.3373300000003,1861.6171900000002,682.147323,483.255014,3732.2503610000003,817.62845,2002.488297,353.70944499999996
APIO,32226.396,7325.7339,3163.510399999999,1081.0297,3091.1627999999996,1247.30517,5507.9118,3491.5813999999996,677.3231999999999,555.81677,1157.09735,1330.50124,352.651902,133.950123,926.83159,441.91472,274.554101,1467.51866
COLIFLOR,41845.927,6446.836800000001,839.64524,2469.5432,5194.6792,1051.51168,7600.2784,5007.7187,1784.7594100000001,989.8830399999999,2638.7701300000003,2152.5564100000006,530.06336,415.66439,2153.3064,191.34361600000003,299.25507799999997,2080.10932
VERD./HORT. IV GAMA,795908.24,150327.09999999998,24144.696,26919.219999999998,92172.152,20480.302,131459.0,115575.73299999998,26962.261999999995,16912.365999999998,33636.982,34351.363,15440.5423,9544.1945,38983.058000000005,3692.0686,9329.1622,45978.033
PUERRO,125494.746,19473.22,3890.9202,3787.4372999999996,11602.797299999998,2418.98584,18411.313,19761.606,3782.7243000000003,3302.2295000000004,7594.7488,8644.7284,2784.9971,1959.2003599999996,10171.5663,792.91692,2352.88421,4762.4808
T.FRUTAS FRESCAS,6472358.601299999,1138779.6128909998,183344.56777,162541.64675500002,629937.090481,172951.079782,998558.5185300002,906901.1313829999,242823.29533,142322.69779700003,361351.6314,461636.70248899993,173417.296324,73259.237961,372651.605074,44660.313315,93964.653677,313257.6294239999
NARANJAS,715922.95,129675.18100000003,19694.596500000003,12654.957299999998,53217.263,16946.0381,99311.755,104615.138,29832.901,17632.5316,48366.73600000001,54974.17799999999,21131.109,11297.8127,46737.979,5088.326599999999,11263.722500000002,33482.716
NARANJA NAVEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NARANJA SALUSTIANA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NARANJA VALENCIA LATE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MANDARINAS,387242.65499999997,73011.1323,14528.688379999998,6933.31118,30379.508780000004,7786.823544,53348.9113,62123.210999999996,18960.16699,7338.4633,21079.7166,27627.660499999998,11022.997200000002,4839.933116999999,25624.8084,2634.156664,6688.937068000001,13314.228249999998
LIMONES,165192.12999999998,29530.318000000003,4119.4866999999995,3677.4896999999996,14371.6043,7113.982699999999,27398.906,23350.546999999995,6190.4649,2883.61487,10273.5313,10198.5346,3776.2111,1826.69169,8058.705000000002,1398.69963,2474.0537000000004,8549.2766
PLATANOS,909161.9199999999,153704.335,22531.967999999997,25356.062,96582.435,25218.065,139327.82200000001,121051.051,37651.999,17585.2384,46301.534999999996,68491.134,25659.761000000002,9782.0041,53240.562000000005,5799.899400000001,13201.0431,47677.026
MANZANAS,638203.39,105065.40100000001,16998.9695,16193.5004,60194.840999999986,16897.885100000003,94271.25400000002,85989.553,22440.826999999997,13016.1558,37161.37,52321.2,18488.008199999997,8316.915200000001,39415.932,6111.5635999999995,11286.3897,34033.65
MANZANA GOLDEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MANZANA PINK LADY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MANZANA ROYAL GALA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MANZANA STARKING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MANZANA FUJI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MANZANA REINETA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PERAS,332145.52,56425.034999999996,8681.9248,7532.437599999999,30741.096000000005,9895.2673,48832.248,48245.078,12527.920599999998,8429.0385,22464.5111,23645.96,8441.1093,3122.1261999999997,18283.705299999998,2101.98785,3206.7210000000005,19569.357600000003
PERA BLANQUILLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PERA CONFERENCIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MELOCOTONES,238190.47179999997,56856.913909999996,9051.445900000002,4439.83287,25972.860821000002,7222.347916,33334.42519,33156.083443,9099.797484,5407.478953999999,12863.52397,11534.809354,5316.787828,1633.899769,13142.064067,1345.588,3170.5613599999997,4642.056764
NECTARINAS,131315.54009999998,18914.20706,3342.3346109999998,2740.532482,10071.717729999998,2020.427515,17868.5698,15459.995640000001,4280.855366,2946.06681,9443.427409999998,14796.942760000002,6135.518154,2176.143812,11639.626760000001,1339.9466889999999,2173.775142,5965.465659
ALBARICOQUES,78061.4042,12625.765700000002,3438.585513,2046.2782930000003,8915.79511,2737.7282200000004,9453.635479999999,12592.7961,3184.3108799999995,2819.4014750000006,4218.005825,4810.415734,2115.938873,901.322312,4654.642854000001,484.2601249999999,997.580152,2064.943434
FRESAS/FRESON,368463.76999999996,63229.779899999994,10066.730720000001,8157.4653499999995,37613.4037,9774.726700000001,55577.4855,50453.21940000001,14584.07044,10298.88406,19606.528,28854.1013,11639.3403,5086.7894799999995,21101.1723,2205.9261720000004,6164.73155,14049.40591
MELON,377759.027,76879.4,12856.497299999999,11702.3291,40745.8063,9274.55241,67212.715,51059.663,14785.1956,8475.837010000001,20319.037900000003,17316.205700000002,7539.5156,3071.84731,16768.4257,2112.0081200000004,5485.241268,12154.76611
MELON AMARILLO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MELON GALIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MELON PIEL DE SAPO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MELON CANTALOUP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SANDIA,312548.99559999997,52928.82772000001,9477.70919,7983.669086,38710.885579999995,9546.487645,60191.107410000004,43544.72069,15586.40684,9532.45707,17769.225159,11296.189639999999,5317.544924999999,2177.64674,11164.86609,1461.22681,3245.739208,12614.29844
CIRUELAS,106345.3403,16944.2014,2351.222781,3374.72262,12087.0002,2853.86166,17011.5279,14107.0708,3192.4206299999996,2879.6737289999996,5108.13683,8655.84271,3251.84027,858.12061,5823.023099999999,973.6495120000002,1807.2352770000002,5065.78568
CEREZAS,190242.40230000002,38489.870901,6436.932975,4766.544184000001,17611.59266,4463.635972000001,29221.30485,24230.18331,4910.86037,3500.5778290000003,7972.702806000001,18835.830091,6235.499874,2206.1625209999997,13181.719003000002,711.172346,2472.036012,4995.775497
UVAS,233094.272,45816.276,6452.4857,7890.8423999999995,26181.130100000002,5772.194100000001,38458.7055,29687.807,6268.18243,4167.652059999999,10554.675899999998,18570.928900000003,6838.397400000002,1781.9647900000002,9970.5416,2947.2298769999998,2322.4666500000003,9412.8083
KIWI,369244.99,58145.475,9387.6851,10939.303100000001,35292.24,6976.6123,52574.344,55380.575999999994,12324.032,7206.845799999999,23056.577,28300.097,10421.6775,5662.620800000001,26348.146,3032.9234999999994,6180.7938,18015.055
AGUACATE,229665.51,37096.604999999996,5674.629800000001,9486.6006,23780.076,5183.7182,35819.727,29148.763999999996,7343.3901,3568.4455000000003,10128.013200000001,13913.406099999995,4282.954100000001,2237.0723999999996,9476.3291,1380.87957,3993.6364,27151.277
PIÑA,135610.74300000002,24455.481999999996,4266.588,2890.7888900000003,13040.229200000002,5555.420700000001,19618.422599999994,20846.184999999998,3976.3191000000006,2517.9488300000003,7630.8094,10738.3331,3625.0108,1432.1953099999998,9033.119,850.4154500000001,2924.5887000000002,2208.8911800000005
FRAMBUESAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARANDANO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTRAS FRUTAS FRESCAS,553947.5700000001,88985.40599999999,13986.0863,13774.979600000002,54427.605,17711.3047,99725.65199999999,81859.489,15683.1746,12116.3862,27033.568,36754.933,12178.074899999998,4847.969099999999,28986.2378,2680.4534000000003,4905.40109,38290.846
POMELO,28220.649000000005,3945.954,377.44969100000003,539.3760100000001,3127.9238000000005,544.622172,4934.3777,2680.9016,548.580283,594.816731,1738.77673,2980.63185,981.7181400000001,209.745714,3058.4692,130.300245,159.408059,1667.59431
CHIRIMOYA,319.31426999999996,10.540068,3.158176,0.0,160.06450800000002,11.886173,33.881594,76.12413,0.0,0.0,13.548926000000002,0.0,0.0,0.0,4.499626,5.611065,0.0,0.0
MANGO,88511.347,16054.756800000003,1775.2968099999998,3735.4017,7062.377600000001,1968.13287,17678.3953,13851.0634,2252.90981,977.9406799999998,4040.4726,3928.224,1480.5191499999999,691.64973,4287.5567,220.69783199999998,751.6243800000001,7754.3322100000005
FRUTAS IV GAMA,322593.93,53138.119999999995,7738.9784,9328.614,33259.483,7510.280000000001,54206.257000000005,40905.592,10921.570099999999,11549.7455,15633.614800000001,17315.7131,6404.1002,3570.7549,24488.145999999997,1218.6223499999999,5945.4047,19458.946000000004
FRUTOS SECOS,1112964.2820000001,206984.93219999998,34694.06185,33362.075997,131318.852,31944.964912999996,186886.02850000001,142106.9774,40151.344079999995,24013.595254,48826.526580000005,66484.78464,24856.63958,12161.233037000002,55013.914474,5161.637053999999,12372.966989,56623.77368
FRUTOS SEC.ALMENDRA,145476.266,28644.324499999995,10197.519730000002,2969.96615,15446.0009,5208.33059,22841.9441,17169.916,6008.71836,6831.016949999999,5222.67435,7106.58402,2525.50907,928.648071,5143.663914,260.989699,909.4687100000001,8060.9882
ALMENDRA CON CASC.,59296.06,8210.6135,8292.91037,689.94687,4530.8181,1758.8309,9460.632,5719.6356000000005,2240.64186,5722.96108,2530.74085,3146.5361200000007,520.3628100000001,191.91883199999998,1450.113314,105.19130499999999,291.36906999999997,4432.837500000001
ALMENDRA SIN CASC.,86180.20599999998,20433.711000000003,1904.60936,2280.01928,10915.182799999999,3449.49969,13381.3121,11450.2804,3768.0765,1108.05587,2691.9335,3960.0479000000005,2005.1462600000002,736.7292389999999,3693.5506,155.79839399999997,618.09964,3628.1507
FRUTOS SEC.CACAHUET.,55552.743,8605.9087,1393.62099,1960.9882599999999,7204.8188,1708.10524,10617.47,6159.765699999999,2171.05489,769.873874,2402.38162,4100.2100900000005,1065.28849,715.2337259999999,3227.8370399999994,146.824218,784.207162,2519.15117
CACAHUETE CON CASC.,24503.109999999997,3412.0906000000004,613.55089,1022.4933100000001,3165.6222,551.0361099999999,5365.359199999999,1783.8182000000002,821.1212700000001,266.24065399999995,1144.67334,2813.7832500000004,450.86777,344.88227,1665.58196,71.46934999999999,337.065202,673.4532900000002
CACAHUETE SIN CASC.,31049.633,5193.8180999999995,780.0700999999998,938.49495,4039.1965999999998,1157.06913,5252.1108,4375.9475,1349.9336200000002,503.63322000000005,1257.70828,1286.42684,614.4207200000001,370.35145600000004,1562.25508,75.354868,447.14196,1845.6978800000004
FRUTOS SEC.NUECES,241508.152,41307.5419,6782.866040000001,6948.988410000001,31752.7655,6232.520099999999,39567.8803,33323.3746,8083.54555,4916.902800000001,11915.6984,14427.920800000002,5381.07598,2486.64263,12920.6549,1125.658906,3360.6714100000004,10973.43549
NUECES CON CASCARA,116320.458,16823.9919,4280.92394,2026.7529100000002,16168.992900000001,3077.7852999999996,16239.759300000002,15671.693600000002,5448.58325,2495.6285,7854.3935,9840.3354,3328.4008,1717.3361900000002,8185.113299999999,703.0088460000001,1422.78649,1034.97559
NUECES SIN CASCARA,125187.694,24483.550000000003,2501.9420999999998,4922.2355,15583.772599999998,3154.7347999999997,23328.121,17651.681,2634.9622999999997,2421.2743,4061.3048999999996,4587.585400000001,2052.6751799999997,769.3064400000001,4735.5416000000005,422.65006000000005,1937.8849200000002,9938.4599
AVELLANA,39799.405,13338.933500000001,828.3000900000001,963.390177,3711.7996999999996,399.650883,4418.507099999999,5208.6973,1128.12288,382.88070000000005,2045.6844099999998,2103.04413,1259.23885,490.26448000000005,2194.24662,155.627111,292.375047,878.64102
PISTACHO,101072.80900000001,14820.892600000003,2365.9503,4880.8859,12460.7864,2398.3216,17793.146,14119.3726,3851.3720000000003,1714.9896199999998,4826.9482,5477.974,2172.8798899999997,1817.88607,4875.8841,715.2859100000001,1658.4834600000002,5121.754900000001
SURTIDO,105054.60699999999,20077.464,2598.8539000000005,2003.0440999999998,13061.9997,4194.7403,19268.52,13279.016200000004,5352.0042,1929.6445099999999,4305.6196,4777.614600000001,1964.8831,876.0442599999999,5250.3969,497.84755000000007,775.2144,4841.7039
OTROS FRUTOS SECOS,424500.30000000005,80189.867,10526.950799999999,13634.813,47680.681,11803.296199999999,72378.561,52846.835,13556.526199999998,7468.2868,18107.52,28491.437,10487.7642,4846.513800000001,21401.231,2259.40366,4592.5468,24228.099000000002
CASTAÑAS,2168.88164,283.538647,29.67268,41.530152,218.43627699999996,41.582282000000006,399.5549030000001,427.08751,22.852333999999995,15.182361,93.16786499999999,142.787114,46.80391899999999,72.046277,33.604977999999996,2.557854,82.912308,215.56434100000004
T.FRUTA&HORTA.TRANSF,1290803.73342,222414.383207,36273.638133,31454.940821999997,126777.33911400002,41497.312246,217161.16438,192840.514392,54098.365344,27468.697260999998,63195.694118,68845.40470900001,30488.995203000002,17105.816526999995,79038.400117,8946.947806,18401.568251999997,54794.554829
FRUTA&HORTA.CONSERVA,1009732.15132,152523.24792700002,28111.994282,23241.561294,96245.363334,32858.752465,170499.67906,155293.76298200001,44170.8342,22550.694962999998,53215.00448499999,56946.645859,26026.480127000003,14988.548757,67992.74850599999,7457.541268000001,15191.929462,42417.359851
GUISANTES,23074.975,2157.5935,1062.11961,137.975635,1470.3523,237.929663,2395.342,5091.6086,1353.0903299999998,450.71601,1965.2549999999997,1204.36586,1350.0050099999999,558.5156900000001,2328.8259,98.628101,324.698845,887.95117
JUDIAS VERDES,18709.804,1311.0439099999999,506.48897,379.17745999999994,1090.13244,501.5228000000001,2705.7373999999995,5126.8359,1973.1446,934.2856200000001,1337.21731,323.33599999999996,603.00985,266.911055,1021.3275099999998,54.730881999999994,133.620613,441.28241
PIMIENTOS,67430.322,7232.1439,2369.5971,1011.9098399999999,3395.8327999999997,1388.25422,11324.829099999999,10701.3626,2116.6004000000003,1347.47212,4795.3502,4406.1395,2378.5339,1819.10468,8011.3623,738.3377399999999,1965.44394,2428.0467
ESPARRAGOS,127973.17500000002,21272.191000000003,5774.4139,1887.6109999999999,9348.771399999998,3004.7215000000006,16647.319,20784.182999999997,4192.0252,2595.4491999999996,8246.715600000001,6509.025299999998,3837.3872,2161.0219700000002,13947.681399999998,1077.0562,2253.80341,4433.7962
ALCACHOFAS,43935.195,5882.2849,599.26566,642.8434900000001,3085.7236,2480.427,8601.901800000001,9088.937600000001,2415.2653999999993,1311.6564500000002,2712.1326,839.6127499999999,430.57229000000007,585.0310700000001,2732.9202,818.9121439999999,1037.247538,670.4570600000001
CHAMPIÑOSNES+SETAS,44188.308000000005,8066.108500000001,992.3251500000001,1320.82991,2160.6584900000003,1350.7884900000001,9492.037600000001,5083.4771,1714.4907000000003,1784.1833999999997,2564.6579999999994,4053.2115999999996,1401.47278,690.1535100000001,1345.7692900000002,97.9264,265.597268,1804.61888
MAIZ DULCE,62546.998,10337.3411,1148.7113100000001,1528.4037500000002,8093.193399999999,2278.13141,13308.0206,8375.2489,1991.41815,887.87733,2292.5122999999994,2750.9882,733.5644800000001,579.9942,2377.59448,293.99850999999995,982.65247,4587.3475
MENESTRA,8395.9009,812.5612600000001,349.381751,215.49828499999998,545.94516,145.929047,904.43188,1342.3778200000002,703.7601699999999,287.9127,878.2072900000001,250.89045199999998,278.49829500000004,158.002352,964.64819,41.362776,96.4403,420.05295
TOMATES,331201.2159,52167.1861,7756.75076,7466.44985,38548.55801,14434.83596,60184.112400000005,48289.37575,18089.01847,7749.62757,15608.997439999997,15131.85306,7429.123780999998,4708.245626999999,17549.1743,1740.914522,3770.41503,10576.579303999999
TOMATE FRITO,253107.81000000003,37467.838,6278.775100000001,5349.747600000001,25252.433,11576.467200000003,45704.701,38316.254,13668.670799999998,6108.0433,13316.196199999998,12576.859600000002,6100.7658,4162.1235,14261.749199999998,1517.3966999999998,3305.6138000000005,8144.1796
TOMATE NATURAL,78093.4059,14699.348099999997,1477.9756599999998,2116.70225,13296.12501,2858.36876,14479.411399999999,9973.121750000002,4420.347669999999,1641.58427,2292.8012400000002,2554.9934599999997,1328.3579809999999,546.122127,3287.4251000000004,223.51782200000002,464.80123000000003,2432.399704
TOMATE N.ENTERO,12897.621900000002,2335.5855,180.76964999999998,345.27555000000007,1574.21961,1087.57486,1944.3894,1502.45955,929.28197,475.25210000000004,463.45264,426.24646,339.07868099999996,125.71100700000002,767.6374000000001,20.904422000000004,124.34609,255.437204
